,drug,URL
26282,Spascupreel,https://www.drugs.com/pro/spascupreel.html
26283,SPB11,https://www.drugs.com/cons/spb11.html
26284,Spectazole,https://www.drugs.com/cons/spectazole.html
26285,Spectracef,https://www.drugs.com/cons/spectracef.html
26286,Spesolimab,https://www.drugs.com/mtm/spesolimab.html
26287,Spesolimab-sbzo,https://www.drugs.com/cons/spesolimab-sbzo.html
26288,Spevigo,https://www.drugs.com/spevigo.html
26289,Spevigo Injection,https://www.drugs.com/pro/spevigo-injection.html
26290,Spherusol,https://www.drugs.com/pro/spherusol.html
26291,Spikevax,https://www.drugs.com/spikevax.html
26292,Spikevax (2024-2025) PF (cvx 312) 2024-2025,https://www.drugs.com/mtm/spikevax-2024-2025-pf-cvx-312-2024-2025.html
26293,"Spikevax (Sars-cov-2 (covid-19) vaccine, mrna (moderna) Intramuscular)",https://www.drugs.com/cons/spikevax-sars-cov-2-covid-19-vaccine-mrna-moderna-intramuscular.html
26294,"Spikevax (Sars-cov-2 (covid-19) vaccine, mrna-lnp, spike protein (moderna) Intramuscular)",https://www.drugs.com/cons/spikevax-sars-cov-2-covid-19-vaccine-mrna-lnp-spike-protein-moderna-intramuscular.html
26295,Spinach,https://www.drugs.com/npp/spinach.html
26296,Spinosad,https://www.drugs.com/cons/spinosad.html
26297,Spinosad topical,https://www.drugs.com/mtm/spinosad-topical.html
26298,Spinosad Topical Suspension,https://www.drugs.com/pro/spinosad-topical-suspension.html
26299,Spinraza,https://www.drugs.com/spinraza.html
26300,Spiramycin,https://www.drugs.com/cons/spiramycin.html
26301,Spiriva,https://www.drugs.com/spiriva.html
26302,Spiriva Respimat,https://www.drugs.com/cons/spiriva-respimat.html
26303,Spironolactone,https://www.drugs.com/spironolactone.html
26304,Spironolactone and hydrochlorothiazide,https://www.drugs.com/cons/spironolactone-and-hydrochlorothiazide.html
26305,Spironolactone Oral Suspension,https://www.drugs.com/pro/spironolactone-oral-suspension.html
26306,Spirulina,https://www.drugs.com/npp/spirulina.html
26307,Sporanox,https://www.drugs.com/sporanox.html
26308,Sporanox Capsules,https://www.drugs.com/pro/sporanox-capsules.html
26309,Sporanox PulsePak,https://www.drugs.com/mtm/sporanox-pulsepak.html
26310,Sportsmed,https://www.drugs.com/cons/sportsmed.html
26311,Spotex Gel,https://www.drugs.com/pro/spotex-gel.html
26312,Spravato,https://www.drugs.com/spravato.html
26313,Spring Valley Biotin Gummies,https://www.drugs.com/mtm/spring-valley-biotin-gummies.html
26314,Sprintec,https://www.drugs.com/mtm/sprintec.html
26315,Spritam,https://www.drugs.com/spritam.html
26316,Sprix Nasal Spray,https://www.drugs.com/sprix.html
26317,Sprycel,https://www.drugs.com/sprycel.html
26318,Spy Agent Green,https://www.drugs.com/pro/spy-agent-green.html
26319,Sitemap,https://www.drugs.com/sitemap.html
26320,Sign in,https://www.drugs.com/account/login/
26321,Squill,https://www.drugs.com/npp/squill.html
26322,Sitemap,https://www.drugs.com/sitemap.html
26323,Sign in,https://www.drugs.com/account/login/
26324,Sronyx,https://www.drugs.com/mtm/sronyx.html
26325,Sitemap,https://www.drugs.com/sitemap.html
26326,Sign in,https://www.drugs.com/account/login/
26327,SSD,https://www.drugs.com/mtm/ssd.html
26328,SSD AF,https://www.drugs.com/cons/ssd-af.html
26329,SSD Cream,https://www.drugs.com/pro/ssd-cream.html
26330,SSKI,https://www.drugs.com/cons/sski.html
26331,SSKI (saturated),https://www.drugs.com/mtm/sski-saturated.html
26332,SSKI Oral Solution,https://www.drugs.com/pro/sski-oral-solution.html
26333,SSS Cleanser,https://www.drugs.com/pro/sss-cleanser.html
26334,Sitemap,https://www.drugs.com/sitemap.html
26335,Sign in,https://www.drugs.com/account/login/
26336,St. John's wort,https://www.drugs.com/mtm/st-john-s-wort.html
26337,St. Joseph,https://www.drugs.com/cons/st-joseph.html
26338,Stadol,https://www.drugs.com/cons/stadol.html
26339,Stadol NS,https://www.drugs.com/cons/stadol-ns.html
26340,Stagesic,https://www.drugs.com/cons/stagesic.html
26341,Stahist AD,https://www.drugs.com/mtm/stahist-ad.html
26342,Stalevo,https://www.drugs.com/pro/stalevo.html
26343,Stalevo 100,https://www.drugs.com/mtm/stalevo-100.html
26344,Stalevo 125,https://www.drugs.com/mtm/stalevo-125.html
26345,Stalevo 150,https://www.drugs.com/mtm/stalevo-150.html
26346,Stalevo 200,https://www.drugs.com/mtm/stalevo-200.html
26347,Stalevo 50,https://www.drugs.com/mtm/stalevo-50.html
26348,Stalevo 75,https://www.drugs.com/mtm/stalevo-75.html
26349,Stamaril,https://www.drugs.com/pro/stamaril.html
26350,Stanback,https://www.drugs.com/mtm/stanback.html
26351,Standardized Bermuda Grass,https://www.drugs.com/pro/standardized-bermuda-grass.html
26352,Standardized Grass Pollen,https://www.drugs.com/pro/standardized-grass-pollen.html
26353,Standardized House Dust Mite,https://www.drugs.com/pro/standardized-house-dust-mite.html
26354,Standardized Mite,https://www.drugs.com/pro/standardized-mite.html
26355,Standardized Mite Dermatophagoides Pteronyssinus,https://www.drugs.com/pro/standardized-mite-dermatophagoides-pteronyssinus.html
26356,Stangard Gel,https://www.drugs.com/pro/stangard-gel.html
26357,Stannous Fluoride Oral Rinse,https://www.drugs.com/pro/stannous-fluoride-oral-rinse.html
26358,Stanozolol,https://www.drugs.com/stanozolol.html
26359,Star Fruit,https://www.drugs.com/npp/star-fruit.html
26360,Starlix,https://www.drugs.com/starlix.html
26361,Stavudine,https://www.drugs.com/mtm/stavudine.html
26362,Stavudine Capsules,https://www.drugs.com/pro/stavudine-capsules.html
26363,Stavudine Oral Solution,https://www.drugs.com/pro/stavudine-oral-solution.html
26364,Stavzor,https://www.drugs.com/stavzor.html
26365,Staxyn,https://www.drugs.com/staxyn.html
26366,Stay Awake,https://www.drugs.com/mtm/stay-awake.html
26367,Steglatro,https://www.drugs.com/steglatro.html
26368,Steglujan,https://www.drugs.com/steglujan.html
26369,Stelara,https://www.drugs.com/stelara.html
26370,Stemetic,https://www.drugs.com/cons/stemetic.html
26371,Stendra,https://www.drugs.com/stendra.html
26372,Steqeyma,https://www.drugs.com/steqeyma.html
26373,Sterapred,https://www.drugs.com/cons/sterapred.html
26374,Sterapred DS,https://www.drugs.com/cons/sterapred-ds.html
26375,Sterile Cord Blood Collection Unit,https://www.drugs.com/pro/sterile-cord-blood-collection-unit.html
26376,Sterile Lubricating Tears,https://www.drugs.com/mtm/sterile-lubricating-tears.html
26377,Sterile Saline Diluent Tip-Lok Syringe,https://www.drugs.com/cons/sterile-saline-diluent-tip-lok-syringe.html
26378,Sterile Talc,https://www.drugs.com/sterile_talc.html
26379,STERILE WATER FOR INHALATION,https://www.drugs.com/pro/sterile-water-for-inhalation.html
26380,Sterile Water for Injection,https://www.drugs.com/pro/sterile-water-for-injection.html
26381,Sterile Water for Irrigation,https://www.drugs.com/pro/sterile-water-for-irrigation.html
26382,Sterile Water Irrigation,https://www.drugs.com/pro/sterile-water-irrigation.html
26383,Steritalc,https://www.drugs.com/cons/steritalc.html
26384,Stevia,https://www.drugs.com/npp/stevia.html
26385,Stimate,https://www.drugs.com/cons/stimate.html
26386,Stimate nasal,https://www.drugs.com/mtm/stimate-nasal.html
26387,Stimufend,https://www.drugs.com/mtm/stimufend.html
26388,Stimufend (Pegfilgrastim Subcutaneous),https://www.drugs.com/cons/stimufend-pegfilgrastim-subcutaneous.html
26389,Stimufend (Pegfilgrastim-fpgk Subcutaneous),https://www.drugs.com/cons/stimufend-pegfilgrastim-fpgk-subcutaneous.html
26390,Stiolto Respimat,https://www.drugs.com/stiolto-respimat.html
26391,Stiolto Respimat 10 ACT,https://www.drugs.com/mtm/stiolto-respimat-10-act.html
26392,Stiolto Respimat 28 ACT,https://www.drugs.com/mtm/stiolto-respimat-28-act.html
26393,Stiolto Respimat 60 ACT,https://www.drugs.com/mtm/stiolto-respimat-60-act.html
26394,Stiripentol,https://www.drugs.com/mtm/stiripentol.html
26395,Stivarga,https://www.drugs.com/stivarga.html
26396,Stool Softener + Stimulant Laxative,https://www.drugs.com/mtm/stool-softener-stimulant-laxative.html
26397,Stool Softener with Laxative,https://www.drugs.com/mtm/stool-softener-with-laxative.html
26398,Stopain,https://www.drugs.com/mtm/stopain.html
26399,Stoppers 4 Dry Mouth,https://www.drugs.com/mtm/stoppers-4-dry-mouth.html
26400,Storax,https://www.drugs.com/npp/storax.html
26401,Stratagraft,https://www.drugs.com/pro/stratagraft.html
26402,Strattera,https://www.drugs.com/strattera.html
26403,Strawberry,https://www.drugs.com/npp/strawberry.html
26404,Strensiq,https://www.drugs.com/strensiq.html
26405,Streptase,https://www.drugs.com/cons/streptase.html
26406,Streptokinase,https://www.drugs.com/cons/streptokinase.html
26407,Streptomycin,https://www.drugs.com/mtm/streptomycin.html
26408,Streptozocin,https://www.drugs.com/mtm/streptozocin.html
26409,Stri-Dex,https://www.drugs.com/mtm/stri-dex.html
26410,Stri-Dex Clear Gel,https://www.drugs.com/mtm/stri-dex-clear-gel.html
26411,Stri-Dex Face Wash,https://www.drugs.com/mtm/stri-dex-face-wash.html
26412,Stri-Dex Maximum Strength,https://www.drugs.com/mtm/stri-dex-maximum-strength.html
26413,Stri-Dex Sensitive Skin,https://www.drugs.com/mtm/stri-dex-sensitive-skin.html
26414,Striant,https://www.drugs.com/striant.html
26415,Stribild,https://www.drugs.com/stribild.html
26416,Striverdi Respimat,https://www.drugs.com/striverdi-respimat.html
26417,Stromectol,https://www.drugs.com/mtm/stromectol.html
26418,Strong Iodine solution,https://www.drugs.com/mtm/strong-iodine-solution.html
26419,Strongid T,https://www.drugs.com/pro/strongid-t.html
26420,Strontium chloride sr 89,https://www.drugs.com/cons/strontium-chloride-sr-89.html
26421,Strovite One,https://www.drugs.com/pro/strovite-one.html
26422,Stye Sterile Lubricant,https://www.drugs.com/mtm/stye-sterile-lubricant.html
26423,Sitemap,https://www.drugs.com/sitemap.html
26424,Sign in,https://www.drugs.com/account/login/
26425,Su-Tuss HD Elixir,https://www.drugs.com/mtm/su-tuss-hd-elixir.html
26426,Sublimaze,https://www.drugs.com/cons/sublimaze.html
26427,Sublocade,https://www.drugs.com/sublocade.html
26428,Suboxone,https://www.drugs.com/suboxone.html
26429,Suboxone Film,https://www.drugs.com/pro/suboxone-film.html
26430,Subsys,https://www.drugs.com/subsys.html
26431,Subutex,https://www.drugs.com/subutex.html
26432,Subvenite,https://www.drugs.com/mtm/subvenite.html
26433,Succimer,https://www.drugs.com/mtm/succimer.html
26434,Succinylcholine,https://www.drugs.com/cons/succinylcholine.html
26435,Succinylcholine Chloride Injection,https://www.drugs.com/pro/succinylcholine-chloride-injection.html
26436,Sucraid,https://www.drugs.com/mtm/sucraid.html
26437,Sucralfate,https://www.drugs.com/mtm/sucralfate.html
26438,Sucralfate Suspension,https://www.drugs.com/pro/sucralfate-suspension.html
26439,Sucralfate Tablet,https://www.drugs.com/pro/sucralfate-tablet.html
26440,Sucroferric oxyhydroxide,https://www.drugs.com/mtm/sucroferric-oxyhydroxide.html
26441,Sudafed,https://www.drugs.com/sudafed.html
26442,Sudafed Children's Nasal Decongestant,https://www.drugs.com/mtm/sudafed-children-s-nasal-decongestant.html
26443,Sudafed OM Sinus Cold,https://www.drugs.com/mtm/sudafed-om-sinus-cold.html
26444,Sudafed PE,https://www.drugs.com/sudafed_pe.html
26445,Sudafed PE Children's Cold and Cough,https://www.drugs.com/mtm/sudafed-pe-children-s-cold-and-cough.html
26446,Sudafed PE Cold and Cough,https://www.drugs.com/mtm/sudafed-pe-cold-and-cough.html
26447,Sudafed PE Non-Drying Sinus,https://www.drugs.com/mtm/sudafed-pe-non-drying-sinus.html
26448,Sudafed PE Pressure Plus Pain,https://www.drugs.com/mtm/sudafed-pe-pressure-plus-pain.html
26449,Sudafed PE Pressure+Pain+Cough,https://www.drugs.com/mtm/sudafed-pe-pressure-pain-cough.html
26450,Sudafed PE Severe Cold,https://www.drugs.com/mtm/sudafed-pe-severe-cold.html
26451,Sudafed PE Sinus and Allergy,https://www.drugs.com/mtm/sudafed-pe-sinus-and-allergy.html
26452,Sudafed PE Sinus Congestion Daytime/Nighttime,https://www.drugs.com/mtm/sudafed-pe-sinus-congestion-daytime-nighttime.html
26453,Sudafed PE Sinus Headache,https://www.drugs.com/mtm/sudafed-pe-sinus-headache.html
26454,Sudafed PSE,https://www.drugs.com/mtm/sudafed-pse.html
26455,Sudafed Sinus 12 Hour Pressure + Pain,https://www.drugs.com/mtm/sudafed-sinus-12-hour-pressure-pain.html
26456,SudoGest,https://www.drugs.com/mtm/sudogest.html
26457,SudoGest Sinus and Allergy,https://www.drugs.com/mtm/sudogest-sinus-and-allergy.html
26458,Sufenta,https://www.drugs.com/cons/sufenta.html
26459,Sufentanil,https://www.drugs.com/pro/sufentanil.html
26460,Sufentanil (Injection),https://www.drugs.com/cons/sufentanil-injection.html
26461,Sufentanil (Sublingual),https://www.drugs.com/cons/sufentanil-sublingual.html
26462,Sufentanil Citrate,https://www.drugs.com/pro/sufentanil-citrate.html
26463,Suflave,https://www.drugs.com/suflave.html
26464,Sugammadex,https://www.drugs.com/mtm/sugammadex.html
26465,Sugammadex Injection,https://www.drugs.com/pro/sugammadex-injection.html
26466,Sul-Ray Aloe Vera Acne,https://www.drugs.com/cons/sul-ray-aloe-vera-acne.html
26467,Sular,https://www.drugs.com/mtm/sular.html
26468,Sulbactam and durlobactam,https://www.drugs.com/cons/sulbactam-and-durlobactam.html
26469,Sulconazole,https://www.drugs.com/cons/sulconazole.html
26470,Sulconazole Nitrate Cream,https://www.drugs.com/pro/sulconazole-nitrate-cream.html
26471,Sulconazole Nitrate Solution,https://www.drugs.com/pro/sulconazole-nitrate-solution.html
26472,Sulconazole topical,https://www.drugs.com/mtm/sulconazole-topical.html
26473,Sulfacetamide,https://www.drugs.com/pro/sulfacetamide.html
26474,Sulfacetamide and prednisolone,https://www.drugs.com/cons/sulfacetamide-and-prednisolone.html
26475,Sulfacetamide Eye Drops,https://www.drugs.com/pro/sulfacetamide-eye-drops.html
26476,Sulfacetamide ophthalmic,https://www.drugs.com/mtm/sulfacetamide-ophthalmic.html
26477,Sulfacetamide Sodium,https://www.drugs.com/pro/sulfacetamide-sodium.html
26478,Sulfacetamide sodium and sulfur topical,https://www.drugs.com/mtm/sulfacetamide-sodium-and-sulfur-topical.html
26479,Sulfacetamide sodium topical,https://www.drugs.com/mtm/sulfacetamide-sodium-topical.html
26480,Sulfacleans 8/4,https://www.drugs.com/mtm/sulfacleans-8-4.html
26481,Sulfacleanse 8/4,https://www.drugs.com/pro/sulfacleanse-8-4.html
26482,Sulfadiazine,https://www.drugs.com/mtm/sulfadiazine.html
26483,Sulfamethoxazole and trimethoprim,https://www.drugs.com/mtm/sulfamethoxazole-and-trimethoprim.html
26484,Sulfamethoxazole and Trimethoprim Double Strength,https://www.drugs.com/pro/sulfamethoxazole-and-trimethoprim-double-strength.html
26485,Sulfamethoxazole and Trimethoprim Injection,https://www.drugs.com/pro/sulfamethoxazole-and-trimethoprim-injection.html
26486,Sulfamethoxazole and Trimethoprim Suspension,https://www.drugs.com/pro/sulfamethoxazole-and-trimethoprim-suspension.html
26487,Sulfamethoxazole Trimethoprim Oral Suspension,https://www.drugs.com/pro/sulfamethoxazole-trimethoprim-oral-suspension.html
26488,Sulfamylon,https://www.drugs.com/mtm/sulfamylon.html
26489,Sulfamylon Cream,https://www.drugs.com/pro/sulfamylon-cream.html
26490,Sulfapyridine,https://www.drugs.com/cons/sulfapyridine.html
26491,Sulfasalazine,https://www.drugs.com/sulfasalazine.html
26492,Sulfasalazine Delayed-Release Tablets,https://www.drugs.com/pro/sulfasalazine-delayed-release-tablets.html
26493,Sulfatrim,https://www.drugs.com/cons/sulfatrim.html
26494,Sulfatrim Pediatric,https://www.drugs.com/cons/sulfatrim-pediatric.html
26495,Sulfazine,https://www.drugs.com/mtm/sulfazine.html
26496,Sulfazine EC,https://www.drugs.com/cons/sulfazine-ec.html
26497,Sulfinpyrazone,https://www.drugs.com/cons/sulfinpyrazone.html
26498,Sulfisoxazole,https://www.drugs.com/cons/sulfisoxazole.html
26499,Sulfo-Lo,https://www.drugs.com/cons/sulfo-lo.html
26500,Sulfoam,https://www.drugs.com/mtm/sulfoam.html
26501,Sulfonamides General Statement,https://www.drugs.com/monograph/sulfonamides-general-statement.html
26502,Sulfur,https://www.drugs.com/cons/sulfur.html
26503,Sulfur hexafluoride,https://www.drugs.com/mtm/sulfur-hexafluoride.html
26504,Sulfur hexafluoride lipid type a microspheres,https://www.drugs.com/cons/sulfur-hexafluoride-lipid-type-a-microspheres.html
26505,Sulfur topical,https://www.drugs.com/mtm/sulfur-topical.html
26506,Sulindac,https://www.drugs.com/mtm/sulindac.html
26507,Sulmasque,https://www.drugs.com/cons/sulmasque.html
26508,Sulopenem etzadroxil and probenecid,https://www.drugs.com/monograph/sulopenem-etzadroxil-and-probenecid.html
26509,Sulpho-Lac,https://www.drugs.com/cons/sulpho-lac.html
26510,Sulpho-Lac Soap,https://www.drugs.com/mtm/sulpho-lac-soap.html
26511,Sumadan,https://www.drugs.com/mtm/sumadan.html
26512,Sumadan Wash,https://www.drugs.com/pro/sumadan-wash.html
26513,Sumadan XLT Wash,https://www.drugs.com/pro/sumadan-xlt-wash.html
26514,Sumansetron,https://www.drugs.com/pro/sumansetron.html
26515,Sumatriptan,https://www.drugs.com/pro/sumatriptan.html
26516,Sumatriptan (Subcutaneous),https://www.drugs.com/cons/sumatriptan-subcutaneous.html
26517,Sumatriptan (Transdermal),https://www.drugs.com/cons/sumatriptan-transdermal.html
26518,Sumatriptan and naproxen,https://www.drugs.com/mtm/sumatriptan-and-naproxen.html
26519,Sumatriptan injection,https://www.drugs.com/mtm/sumatriptan-injection.html
26520,Sumatriptan Nasal Spray,https://www.drugs.com/pro/sumatriptan-nasal-spray.html
26521,Sumatriptan oral/nasal,https://www.drugs.com/mtm/sumatriptan-oral-nasal.html
26522,SUMAtriptan Succinate Syringe injection,https://www.drugs.com/mtm/sumatriptan-succinate-syringe-injection.html
26523,Sumavel DosePro,https://www.drugs.com/sumavel-dosepro.html
26524,Sumaxin,https://www.drugs.com/mtm/sumaxin.html
26525,Sumaxin Cleansing Pads,https://www.drugs.com/pro/sumaxin-cleansing-pads.html
26526,Sumaxin Wash,https://www.drugs.com/pro/sumaxin-wash.html
26527,Summer's Eve Specialcare,https://www.drugs.com/cons/summer-s-eve-specialcare.html
26528,Summers Eve,https://www.drugs.com/mtm/summers-eve.html
26529,Sumycin,https://www.drugs.com/mtm/sumycin.html
26530,Sumycin Tablets,https://www.drugs.com/pro/sumycin-tablets.html
26531,Sunitinib,https://www.drugs.com/mtm/sunitinib.html
26532,Sunkist Vitamin C,https://www.drugs.com/mtm/sunkist-vitamin-c.html
26533,Sunlenca,https://www.drugs.com/sunlenca.html
